STOP_NAME,STOP_ID,STOP_LAT,STOP_LON
S Pichelsberg (Berlin),060025424462,52.510264000000,13.227196000000
S Heerstr. (Berlin),060026105401,52.508273000000,13.258514000000
S Heerstr. (Berlin),060026105402,52.508273000000,13.258514000000
S Westend (Berlin),060026207811,52.518610000000,13.284237000000
S Westend (Berlin),060026207812,52.518610000000,13.284237000000
S Spandau Bhf (Berlin),060029101731,52.534798000000,13.197477000000
S Spandau Bhf (Berlin),060029101732,52.534798000000,13.197477000000
S Halensee (Berlin),060040101711,52.496698000000,13.290151000000
S Halensee (Berlin),060040101712,52.496698000000,13.290151000000
S Hohenzollerndamm (Berlin),060044101701,52.488337000000,13.300714000000
S Hohenzollerndamm (Berlin),060044101702,52.488337000000,13.300714000000
S+U Bundesplatz (Berlin),060044202621,52.477366000000,13.329149000000
S+U Bundesplatz (Berlin),060044202622,52.477366000000,13.329149000000
S+U Heidelberger Platz (Berlin),060045102631,52.479446000000,13.311843000000
S+U Heidelberger Platz (Berlin),060045102632,52.479446000000,13.311843000000
S Grunewald (Berlin),060048101201,52.488680000000,13.261944000000
S Grunewald (Berlin),060048101202,52.488680000000,13.261944000000
S Grunewald (Berlin),060048101203,52.488680000000,13.261944000000
S Grunewald (Berlin),060048101204,52.488680000000,13.261944000000
S Wannsee Bhf (Berlin),060053301431,52.421457000000,13.179099000000
S Wannsee Bhf (Berlin),060053301432,52.421457000000,13.179099000000
S Wannsee Bhf (Berlin),060053301433,52.421457000000,13.179099000000
S Wannsee Bhf (Berlin),060053301434,52.421457000000,13.179099000000
S+U Innsbrucker Platz (Berlin),060054105611,52.478100000000,13.342875000000
S+U Innsbrucker Platz (Berlin),060054105612,52.478100000000,13.342875000000
S Priesterweg (Berlin),060058102521,52.459239000000,13.356028000000
S Priesterweg (Berlin),060058102522,52.459239000000,13.356028000000
S Priesterweg (Berlin),060058102523,52.459239000000,13.356028000000
S Priesterweg (Berlin),060058102524,52.459239000000,13.356028000000
S Suedende (Berlin),060063452531,52.448899000000,13.354077000000
S Suedende (Berlin),060063452532,52.448899000000,13.354077000000
S Lichterfelde Sued (Berlin),060064201631,52.409956000000,13.308662000000
S Lichterfelde Sued (Berlin),060064201632,52.409956000000,13.308662000000
S Osdorfer Str. (Berlin),060064256621,52.418373000000,13.313865000000
S Osdorfer Str. (Berlin),060064256622,52.418373000000,13.313865000000
S Lichterfelde Ost Bhf (Berlin),060064301621,52.429098000000,13.328078000000
S Lichterfelde Ost Bhf (Berlin),060064301622,52.429098000000,13.328078000000
S Lankwitz (Berlin),060067221602,52.439034000000,13.342760000000
S+U Tempelhof (Berlin),060068201511,52.470694000000,13.385754000000
S+U Tempelhof (Berlin),060068201512,52.470694000000,13.385754000000
S Sonnenallee (Berlin),060077106401,52.473843000000,13.455986000000
S Sonnenallee (Berlin),060077106402,52.473843000000,13.455986000000
S Koellnische Heide (Berlin),060077155441,52.469168000000,13.467529000000
S Koellnische Heide (Berlin),060077155442,52.469168000000,13.467529000000
S+U Neukoelln (Berlin),060078201461,52.469282000000,13.443692000000
S+U Neukoelln (Berlin),060078201462,52.469282000000,13.443692000000
S+U Hermannstr. (Berlin),060079221471,52.467181000000,13.431704000000
S+U Hermannstr. (Berlin),060079221472,52.467181000000,13.431704000000
S Alt-Reinickendorf (Berlin),060085105001,52.577969000000,13.349747000000
S Schoenholz (Berlin),060085201683,52.571901000000,13.380242000000
S Schoenholz (Berlin),060085201684,52.571901000000,13.380242000000
S Tegel (Berlin),060089303001,52.588805000000,13.288695000000
S Tegel (Berlin),060089303005,52.588805000000,13.288695000000
S Heiligensee (Berlin),060091203001,52.625148000000,13.228667000000
S Heiligensee (Berlin),060091203002,52.625148000000,13.228667000000
S Schulzendorf (Berlin),060091205001,52.613513000000,13.245630000000
S Eichborndamm (Berlin),060096405002,52.577545000000,13.315583000000
S+U Karl-Bonhoeffer-Nervenklinik (Berlin),060096458002,52.578169000000,13.332921000000
S+U Friedrichstr. Bhf (Berlin),060100001755,52.520270000000,13.387153000000
S+U Friedrichstr. Bhf (Berlin),060100001756,52.520270000000,13.387153000000
S Hackescher Markt (Berlin),060100002733,52.522607000000,13.402358000000
S Hackescher Markt (Berlin),060100002734,52.522607000000,13.402358000000
S+U Alexanderplatz Bhf (Berlin),060100003723,52.521512000000,13.411267000000
S+U Alexanderplatz Bhf (Berlin),060100003724,52.521512000000,13.411267000000
S+U Jannowitzbruecke (Berlin),060100004703,52.515500000000,13.418027000000
S+U Jannowitzbruecke (Berlin),060100004704,52.515500000000,13.418027000000
S+U Schoenhauser Allee (Berlin),060110001771,52.549336000000,13.415138000000
S+U Schoenhauser Allee (Berlin),060110001772,52.549336000000,13.415138000000
S Prenzlauer Allee (Berlin),060110002781,52.544802000000,13.427419000000
S Prenzlauer Allee (Berlin),060110002782,52.544802000000,13.427419000000
S Bornholmer Str. (Berlin),060110011611,52.554763000000,13.397841000000
S Bornholmer Str. (Berlin),060110011612,52.554763000000,13.397841000000
S Bornholmer Str. (Berlin),060110011613,52.554763000000,13.397841000000
S Bornholmer Str. (Berlin),060110011614,52.554763000000,13.397841000000
S Ostbahnhof (Berlin),060120005008,52.510001000000,13.435747000000
S Ostbahnhof (Berlin),060120005009,52.510001000000,13.435747000000
S Ostbahnhof (Berlin),060120005010,52.510001000000,13.435747000000
S Ostbahnhof (Berlin),060120005011,52.510001000000,13.435747000000
S Pankow-Heinersdorf (Berlin),060130001001,52.577603000000,13.429090000000
S Pankow-Heinersdorf (Berlin),060130001002,52.577603000000,13.429090000000
S+U Pankow (Berlin),060130002641,52.567281000000,13.412279000000
S+U Pankow (Berlin),060130002642,52.567281000000,13.412279000000
S Wollankstr. (Berlin),060130003653,52.564974000000,13.393150000000
S Wollankstr. (Berlin),060130003654,52.564974000000,13.393150000000
S Blankenburg (Berlin),060142001001,52.591069000000,13.442972000000
S Blankenburg (Berlin),060142001004,52.591069000000,13.442972000000
S Wartenberg (Berlin),060151001011,52.573266000000,13.504238000000
S Wartenberg (Berlin),060151001012,52.573266000000,13.504238000000
S Hohenschoenhausen Bhf (Berlin),060152001001,52.566549000000,13.513698000000
S Hohenschoenhausen Bhf (Berlin),060152001002,52.566549000000,13.513698000000
S Gehrenseestr. (Berlin),060152002051,52.555736000000,13.525653000000
S Gehrenseestr. (Berlin),060152002052,52.555736000000,13.525653000000
S Rummelsburg (Berlin),060160001001,52.501213000000,13.478699000000
S Rummelsburg (Berlin),060160001002,52.501213000000,13.478699000000
S+U Lichtenberg Bhf (Berlin),060160004001,52.510754000000,13.498228000000
S+U Lichtenberg Bhf (Berlin),060160004002,52.510754000000,13.498228000000
S Marzahn (Berlin),060170001331,52.543272000000,13.541524000000
S Marzahn (Berlin),060170001332,52.543272000000,13.541524000000
S Raoul-Wallenberg-Str. (Berlin),060170002001,52.550749000000,13.548392000000
S Raoul-Wallenberg-Str. (Berlin),060170002002,52.550749000000,13.548392000000
S Mehrower Allee (Berlin),060170003001,52.557816000000,13.554392000000
S Mehrower Allee (Berlin),060170003002,52.557816000000,13.554392000000
S Ahrensfelde Bhf (Berlin),060170004041,52.571564000000,13.566118000000
S Ahrensfelde Bhf (Berlin),060170004042,52.571564000000,13.566118000000
S Poelchaustr. (Berlin),060170005001,52.534751000000,13.536008000000
S Poelchaustr. (Berlin),060170005002,52.534751000000,13.536008000000
S Biesdorf (Berlin),060171001001,52.513059000000,13.555035000000
S Biesdorf (Berlin),060171001002,52.513059000000,13.555035000000
S Friedrichsfelde Ost (Berlin),060171002001,52.513747000000,13.520043000000
S Friedrichsfelde Ost (Berlin),060171002002,52.513747000000,13.520043000000
S Springpfuhl (Berlin),060171003020,52.525806000000,13.536904000000
S Springpfuhl (Berlin),060171003021,52.525806000000,13.536904000000
S+U Wuhletal (Berlin),060175001012,52.512724000000,13.574536000000
S Kaulsdorf (Berlin),060175002001,52.512122000000,13.589030000000
S Kaulsdorf (Berlin),060175002002,52.512122000000,13.589030000000
S Mahlsdorf Bhf (Berlin),060176001001,52.512118000000,13.611230000000
S Mahlsdorf Bhf (Berlin),060176001002,52.512118000000,13.611230000000
S Mahlsdorf Bhf (Berlin),060176001003,52.512118000000,13.611230000000
S Mahlsdorf Bhf (Berlin),060176001004,52.512118000000,13.611230000000
S Spindlersfeld (Berlin),060180003001,52.445938000000,13.562701000000
S Baumschulenweg (Berlin),060191001003,52.467581000000,13.489505000000
S Baumschulenweg (Berlin),060191001004,52.467581000000,13.489505000000
S Baumschulenweg (Berlin),060191001005,52.467581000000,13.489505000000
S Plaenterwald (Berlin),060191002003,52.478722000000,13.474029000000
S Plaenterwald (Berlin),060191002004,52.478722000000,13.474029000000
S Schoeneweide Bhf (Berlin),060192001003,52.454611000000,13.510149000000
S Schoeneweide Bhf (Berlin),060192001004,52.454611000000,13.510149000000
S Schoeneweide Bhf (Berlin),060192001005,52.454611000000,13.510149000000
S Oberspree (Berlin),060192002001,52.452269000000,13.538461000000
S Betriebsbahnhof Schoeneweide (Berlin),060193001003,52.446695000000,13.524028000000
S Betriebsbahnhof Schoeneweide (Berlin),060193001004,52.446695000000,13.524028000000
S Adlershof (Berlin),060193002003,52.435102000000,13.540553000000
S Adlershof (Berlin),060193002004,52.435102000000,13.540553000000
S Stresow (Berlin),060199018711,52.532505000000,13.209130000000
S Stresow (Berlin),060199018712,52.532505000000,13.209130000000
S Hennigsdorf (Berlin),060200000101,52.637867000000,13.205874000000
S Hennigsdorf (Berlin),060200000105,52.637867000000,13.205874000000
S Olympiastadion (Berlin),060025321433,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321434,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321435,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321436,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321437,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321438,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321439,52.511135000000,13.241111000000
S Olympiastadion (Berlin),060025321440,52.511135000000,13.241111000000
S Wannsee Bhf (Berlin),060053301099,52.421457000000,13.179099000000
S+U Gesundbrunnen Bhf (Berlin),060007102099,52.548637000000,13.388372000000
U Reinickendorfer Str./Fennstr. (Berlin),900000008104,52.541524000000,13.369412000000
U Hermannplatz/Urbanstr. (Berlin),900000078104,52.488028000000,13.424578000000
U Hermannplatz/Sonnenallee (Berlin),900000078105,52.487555000000,13.426477000000
U Hermannplatz/Karl-Marx-Str. (Berlin),900000078106,52.486069000000,13.424500000000
S+U Wedding (Berlin),060009104841,52.542732000000,13.366060000000
S+U Wedding (Berlin),060009104842,52.542732000000,13.366060000000
S Priesterweg (Berlin),060058102099,52.459239000000,13.356028000000
S Lichtenrade (Berlin),060074201099,52.387676000000,13.396234000000
S+U Schoenhauser Allee (Berlin),060110001099,52.549336000000,13.415138000000
S Suedende (Berlin),060063452099,52.448899000000,13.354077000000
S+U Lichtenberg Bhf (Berlin),900000160004,52.510754000000,13.498228000000
S+U Yorckstr. (Berlin),900000057103,52.492766000000,13.370429000000
U Alexanderplatz (Berlin) [Tram],900000100005,52.522390000000,13.414492000000
S Blankenburg (Berlin),060142001099,52.591069000000,13.442972000000
S Hennigsdorf (Berlin),130000084001,52.637867000000,13.205874000000
S Hennigsdorf (Berlin),130000084002,52.637867000000,13.205874000000
S Hennigsdorf (Berlin),130000084003,52.637867000000,13.205874000000
S Warschauer Str. (Berlin),900000120011,52.507983000000,13.450546000000
S Rathaus Steglitz (Berlin),900000062281,52.455961000000,13.322473000000
S Grunewald (Berlin),060048101099,52.488680000000,13.261944000000
S Messe Sued (Berlin),060025423099,52.498771000000,13.270450000000
Schoenefeld (bei Berlin), Seeweg,900000260509,52.394772000000,13.533888000000
S+U Lichtenberg Bhf (Berlin),060160004099,52.510754000000,13.498228000000
S Biesdorf (Berlin),060171001099,52.513059000000,13.555035000000
S Friedrichsfelde Ost (Berlin),060171002099,52.513747000000,13.520043000000
S+U Wuhletal (Berlin),060175001099,52.512724000000,13.574536000000
S Springpfuhl (Berlin),060171003099,52.525806000000,13.536904000000
Schoeneiche (bei Berlin), Prager Str.,900000310574,52.466195000000,13.717579000000
S Rummelsburg (Berlin),060160001099,52.501213000000,13.478699000000
Schoenerlinde (BAR), Schoenerlinder Chaussee,750000317801,52.665126000000,13.441257000000
Schoenerlinde (BAR), Schoenerlinder Chaussee,750000317802,52.665126000000,13.441257000000
Schoenerlinde (BAR), Dorfstr.,750000317901,52.653673000000,13.435634000000
Schoenerlinde (BAR), Dorfstr.,750000317902,52.653673000000,13.435634000000
Schoenerlinde (BAR), Stadtgut,750000318001,52.657548000000,13.425815000000
Schoenerlinde (BAR), Kirche,750000318301,52.653654000000,13.443806000000
Schoenerlinde (BAR), Kirche,750000318302,52.653654000000,13.443806000000
S Ahrensfelde Bhf (Berlin),750000321101,52.571564000000,13.566118000000
S Buch (Berlin),750000329101,52.636614000000,13.492452000000
S Humboldthain (Berlin),060008101711,52.544738000000,13.378730000000
S Humboldthain (Berlin),060008101712,52.544738000000,13.378730000000
S Zehlendorf (Berlin),060049201861,52.431209000000,13.259227000000
S Zehlendorf (Berlin),060049201862,52.431209000000,13.259227000000
S Sundgauer Str. (Berlin),060049202851,52.436187000000,13.273501000000
S Sundgauer Str. (Berlin),060049202852,52.436187000000,13.273501000000
S Mexikoplatz (Berlin),060050301871,52.437166000000,13.232060000000
S Mexikoplatz (Berlin),060050301872,52.437166000000,13.232060000000
S Schlachtensee (Berlin),060050355871,52.439806000000,13.213986000000
S Schlachtensee (Berlin),060050355872,52.439806000000,13.213986000000
S Nikolassee (Berlin),060052200881,52.431210000000,13.193298000000
S Nikolassee (Berlin),060052200882,52.431210000000,13.193298000000
S Schoeneberg (Berlin),060054104821,52.479811000000,13.352848000000
S Schoeneberg (Berlin),060054104822,52.479811000000,13.352848000000
S+U Yorckstr. S1 U7 (Berlin),060057102801,52.492345000000,13.367986000000
S+U Yorckstr. S1 U7 (Berlin),060057102802,52.492345000000,13.367986000000
S Friedenau (Berlin),060060101831,52.470002000000,13.340598000000
S Friedenau (Berlin),060060101832,52.470002000000,13.340598000000
S+U Rathaus Steglitz (Berlin),060062202841,52.455066000000,13.322152000000
S+U Rathaus Steglitz (Berlin),060062202842,52.455066000000,13.322152000000
S Feuerbachstr. (Berlin),060063101841,52.463578000000,13.332412000000
S Feuerbachstr. (Berlin),060063101842,52.463578000000,13.332412000000
S Lichterfelde West (Berlin),060066101851,52.443512000000,13.294141000000
S Lichterfelde West (Berlin),060066101852,52.443512000000,13.294141000000
S Botanischer Garten (Berlin),060066102851,52.447552000000,13.306041000000
S Botanischer Garten (Berlin),060066102852,52.447552000000,13.306041000000
S+U Wuhletal (Berlin),060175001011,52.512724000000,13.574536000000
S Wilhelmsruh (Berlin),060084101101,52.581588000000,13.363284000000
S Wilhelmsruh (Berlin),060084101102,52.581588000000,13.363284000000
S Suedkreuz Bhf (Berlin),060058101501,52.475468000000,13.365579000000
S Suedkreuz Bhf (Berlin),060058101502,52.475468000000,13.365579000000
U Maerkisches Museum/Inselstr. (Berlin),900000100516,52.512353000000,13.412093000000
S Wollankstr./Sternstr. (Berlin),900000006100,52.565352000000,13.391540000000
S Hohenschoenhausen Bhf (Berlin),750000335101,52.566549000000,13.513698000000
S Hohenschoenhausen Bhf (Berlin),750000335102,52.566549000000,13.513698000000
Schwedt, Berliner Allee,900000341174,53.052059000000,14.278095000000
S Hennigsdorf (Berlin),100000471801,52.637867000000,13.205874000000
S Hennigsdorf (Berlin),100000471802,52.637867000000,13.205874000000
S Westkreuz (Berlin),060024100801,52.501152000000,13.283036000000
S Westkreuz (Berlin),060024100802,52.501152000000,13.283036000000
S Nikolassee (Berlin),060052201423,52.431210000000,13.193298000000
S Nikolassee (Berlin),060052201424,52.431210000000,13.193298000000
S Schoeneberg (Berlin),060054100601,52.479811000000,13.352848000000
S Schoeneberg (Berlin),060054100602,52.479811000000,13.352848000000
S Suedkreuz Bhf (Berlin),060058100531,52.475468000000,13.365579000000
S Suedkreuz Bhf (Berlin),060058100532,52.475468000000,13.365579000000
Schoenefeld (bei Berlin), Hans-Grade-Allee,160000013411,52.388570000000,13.498227000000
Schoenefeld (bei Berlin), Hans-Grade-Allee,160000013412,52.388570000000,13.498227000000
Schoenefeld (bei Berlin), Hans-Grade-Allee,900000261341,52.388570000000,13.498227000000
U Wilmersdorfer Str./Kantstr. (Berlin),900000024200,52.506641000000,13.307056000000
S+U Lichtenberg Bhf (Berlin),450009160004,52.510754000000,13.498228000000
S Hohenschoenhausen Bhf (Berlin),450009152001,52.566549000000,13.513698000000
S Ahrensfelde Bhf (Berlin),450009170004,52.571564000000,13.566118000000
S Friedrichshagen (Berlin),450009182002,52.457090000000,13.625462000000
Schoeneiche (bei Berlin), Dorfaue,450009310021,52.479121000000,13.700728000000
Schoeneiche (bei Berlin), Waldstr.,450009310510,52.467602000000,13.681623000000
Schoeneiche (bei Berlin), Goethepark,450009310511,52.470813000000,13.688383000000
Schoeneiche (bei Berlin), Rahnsdorfer Str.,450009310512,52.474650000000,13.692239000000
Schoeneiche (bei Berlin), Dorfstr.,450009310513,52.478984000000,13.695202000000
Schoeneiche (bei Berlin), Graetzwalde,450009310515,52.474389000000,13.712835000000
Schoeneiche (bei Berlin), Jaegerstr.,450009310516,52.472743000000,13.730815000000
Schoeneiche (bei Berlin), Kalkberger Str.,450009310517,52.472355000000,13.737659000000
Schoeneiche (bei Berlin), Schillerstr.,450009310525,52.477494000000,13.708805000000
S+U Yorckstr. S2 S25 S26 U7 (Berlin),060058103481,52.492323000000,13.372226000000
S+U Yorckstr. S2 S25 S26 U7 (Berlin),060058103482,52.492323000000,13.372226000000
S Gruenau (Berlin),060186001811,52.412714000000,13.574018000000
S Gruenau (Berlin),060186001812,52.412714000000,13.574018000000
S Gruenau (Berlin),060186001813,52.412714000000,13.574018000000
S Gruenau (Berlin),060186001814,52.412714000000,13.574018000000
S+U Rathaus Spandau (Berlin),100000552201,52.535798000000,13.199891000000
S+U Rathaus Spandau (Berlin),100000552202,52.535798000000,13.199891000000
Schoenefeld (bei Berlin), Wehrmathen,160000006552,52.399190000000,13.520259000000
S+U Gesundbrunnen Bhf (Berlin),000008011102,52.548637000000,13.388372000000
S Suedkreuz Bhf (Berlin),000008011113,52.475468000000,13.365579000000
S+U Berlin Hauptbahnhof,000008011160,52.525847000000,13.368924000000
S+U Berlin Hauptbahnhof (tief),000008098160,52.525042000000,13.369386000000
S Anhalter Bahnhof (Berlin),060012101472,52.504538000000,13.382077000000
S Anhalter Bahnhof (Berlin),060012101473,52.504538000000,13.382077000000
S Anhalter Bahnhof (Berlin),060012101474,52.504538000000,13.382077000000
S+U Potsdamer Platz Bhf (Berlin),060100020451,52.509340000000,13.376454000000
S+U Potsdamer Platz Bhf (Berlin),060100020452,52.509340000000,13.376454000000
S+U Potsdamer Platz Bhf (Berlin),060100020453,52.509340000000,13.376454000000
S+U Potsdamer Platz Bhf (Berlin),060100020454,52.509340000000,13.376454000000
Schoeneiche (bei Berlin), Goethepark,650030886001,52.470813000000,13.688383000000
Schoeneiche (bei Berlin), Luebecker Str.,650030886101,52.465839000000,13.698670000000
Schoeneiche (bei Berlin), Luebecker Str.,650030886106,52.465839000000,13.698670000000
Schoeneiche (bei Berlin), C.-Zetkin-Str.,650030886201,52.461904000000,13.699210000000
Schoeneiche (bei Berlin), C.-Zetkin-Str.,650030886206,52.461904000000,13.699210000000
Schoeneiche (bei Berlin), Hamburger Str.,650030886301,52.459614000000,13.703477000000
Schoeneiche (bei Berlin), Hamburger Str.,650030886306,52.459614000000,13.703477000000
Schoeneiche (bei Berlin), Kieferndamm,650030886401,52.463154000000,13.714076000000
Schoeneiche (bei Berlin), Kieferndamm,650030886406,52.463154000000,13.714076000000
Schoeneiche (bei Berlin), Steinstr.,650030886501,52.464231000000,13.724683000000
Schoeneiche (bei Berlin), Steinstr.,650030886506,52.464231000000,13.724683000000
Schoeneiche (bei Berlin), Jaegerstr.,650030886601,52.472743000000,13.730815000000
Schoeneiche (bei Berlin), Jaegerstr.,650030886606,52.472743000000,13.730815000000
Schoeneiche (bei Berlin), W.-Dehmel-Str.,650030886901,52.470823000000,13.697714000000
Schoeneiche (bei Berlin), W.-Dehmel-Str.,650030886906,52.470823000000,13.697714000000
Schoeneiche (bei Berlin), Dorfaue,650030887001,52.479121000000,13.700728000000
Schoeneiche (bei Berlin), Miethkestr.,650030887301,52.476716000000,13.699207000000
Schoeneiche (bei Berlin), Miethkestr.,650030887306,52.476716000000,13.699207000000
Schoeneiche (bei Berlin), Prager Str.,650030887401,52.466195000000,13.717579000000
Schoeneiche (bei Berlin), Prager Str.,650030887406,52.466195000000,13.717579000000
S+U Potsdamer Platz Bhf (Berlin),000008011118,52.509340000000,13.376454000000
Schoenerlinde (BAR), Stadtgut,750000318002,52.657548000000,13.425815000000
S Charlottenburg/Gervinusstr. (Berlin),900000024103,52.503992000000,13.304063000000
S+U Alexanderplatz Bhf/Dircksenstr. (Berlin),900000100024,52.521827000000,13.411233000000
S+U Alexanderplatz Bhf/Gontardstr. (Berlin),900000100026,52.521063000000,13.411252000000
S Suedkreuz Bhf/Ostseite (Berlin),900000058100,52.474505000000,13.367183000000
S+U Hermannstr./Silbersteinstr. (Berlin),900000079220,52.466432000000,13.431959000000
S+U Zoologischer Garten/Jebensstr. (Berlin),900000023172,52.507126000000,13.330430000000
U Bundestag (Berlin),900000003254,52.519908000000,13.373454000000
S Nordbahnhof (Berlin),060007104411,52.531672000000,13.388798000000
S Nordbahnhof (Berlin),060007104412,52.531672000000,13.388798000000
S Nordbahnhof (Berlin),060007104413,52.531672000000,13.388798000000
S Nordbahnhof (Berlin),060007104414,52.531672000000,13.388798000000
S+U Friedrichstr. Bhf (Berlin),060100000431,52.520270000000,13.387153000000
S+U Friedrichstr. Bhf (Berlin),060100000432,52.520270000000,13.387153000000
S Oranienburger Str. (Berlin),060100007431,52.525161000000,13.393068000000
S Oranienburger Str. (Berlin),060100007432,52.525161000000,13.393068000000
S+U Brandenburger Tor (Berlin),060100025432,52.516511000000,13.381937000000
S+U Brandenburger Tor (Berlin),060100025441,52.516511000000,13.381937000000
S Karow Bhf (Berlin),450009143001,52.615755000000,13.470081000000
Schoenerlinde (BAR), Bahnhof,450009350164,52.652166000000,13.428669000000
S Flughafen Berlin-Schoenefeld Bhf,160000006002,52.390792000000,13.513522000000
S+U Rathaus Spandau (Berlin),100000552203,52.535798000000,13.199891000000
S+U Berlin Hauptbahnhof (tief),900000003200,52.525042000000,13.369386000000
S Julius-Leber-Bruecke (Berlin),900000057104,52.486263000000,13.360775000000
S+U Gesundbrunnen Bhf (Berlin),450009007102,52.548637000000,13.388372000000
S Julius-Leber-Bruecke (Berlin),060057104811,52.486263000000,13.360775000000
S Julius-Leber-Bruecke (Berlin),060057104812,52.486263000000,13.360775000000
Schoenefeld (bei Berlin), Schwimmhalle,160000013981,52.392704000000,13.503142000000
Schoenefeld (bei Berlin), Thomas-Dachser-Allee,160000013992,52.385717000000,13.490669000000
Schoenefeld (bei Berlin), Schwimmhalle,900000260519,52.392704000000,13.503142000000
Schoenefeld (bei Berlin), Thomas-Dachser-Allee,900000260518,52.385717000000,13.490669000000
S Buch (Berlin),750000329102,52.636614000000,13.492452000000
S Ostkreuz Bhf (Berlin),060120003099,52.502851000000,13.469093000000
S+U Rathaus Spandau (Berlin),270000040401,52.535798000000,13.199891000000
S+U Rathaus Spandau (Berlin),270000040402,52.535798000000,13.199891000000
S Greifswalder Str. (Berlin),060110003099,52.540724000000,13.438356000000
Schoenefeld (bei Berlin), Bohnsdorfer Chaussee,160000006522,52.397442000000,13.530337000000
S Nikolassee (Berlin),060052201099,52.431210000000,13.193298000000
S Altglienicke (Berlin),060195510641,52.407791000000,13.559602000000
S Altglienicke (Berlin),060195510642,52.407791000000,13.559602000000
S Gruenbergallee (Berlin),060196001651,52.399539000000,13.543222000000
S Gruenbergallee (Berlin),060196001652,52.399539000000,13.543222000000
S Flughafen Berlin-Schoenefeld Bhf,060260005671,52.390792000000,13.513522000000
S Flughafen Berlin-Schoenefeld Bhf,060260005672,52.390792000000,13.513522000000
Schoenefeld (bei Berlin), Waltersdorfer Chaussee,160000013491,52.396875000000,13.517888000000
Schoenefeld (bei Berlin), Thomas-Dachser-Allee,160000013991,52.385717000000,13.490669000000
S Prenzlauer Allee (Berlin),060110002099,52.544802000000,13.427419000000
S Buckower Chaussee (Berlin),060072101099,52.410919000000,13.382689000000
S Marienfelde (Berlin),060073101099,52.423816000000,13.375022000000
S Attilastr. (Berlin),060068301099,52.447298000000,13.361177000000
S Schichauweg (Berlin),060074202099,52.398563000000,13.389457000000
S Hennigsdorf (Berlin),130000084005,52.637867000000,13.205874000000
S Lichterfelde Ost Bhf (Berlin),000008011041,52.429098000000,13.328078000000
S+U Alexanderplatz Bhf (Berlin),000008011155,52.521512000000,13.411267000000
S Wannsee Bhf (Berlin),710009053301,52.421457000000,13.179099000000
S+U Lichtenberg Bhf (Berlin),710009160004,52.510754000000,13.498228000000
S Frohnau (Berlin),060092201131,52.632958000000,13.289564000000
S Frohnau (Berlin),060092201132,52.632958000000,13.289564000000
S Hermsdorf (Berlin),060093201131,52.618165000000,13.306804000000
S Hermsdorf (Berlin),060093201132,52.618165000000,13.306804000000
S Waidmannslust (Berlin),060094101121,52.606814000000,13.320549000000
S Waidmannslust (Berlin),060094101122,52.606814000000,13.320549000000
S+U Wittenau (Berlin),060096101111,52.596392000000,13.335481000000
S+U Wittenau (Berlin),060096101112,52.596392000000,13.335481000000
Schoenefeld (bei Berlin), Elly-Beinhorn-Ring,900000260537,52.369311000000,13.524107000000
Schoenefeld (bei Berlin), Hugo-Eckener-Allee,900000260538,52.365573000000,13.524713000000
S+U Jungfernheide Bhf (Berlin),000008011167,52.530431000000,13.300135000000
Schoenefeld (bei Berlin), Hugo-Eckener-Allee,160000014372,52.365573000000,13.524713000000
Schoenefeld (bei Berlin), Elly-Beinhorn-Ring,160000014381,52.369311000000,13.524107000000
S Greifswalder Str. (Berlin),060110003511,52.540724000000,13.438356000000
S Greifswalder Str. (Berlin),060110003512,52.540724000000,13.438356000000
S Landsberger Allee (Berlin),060110004531,52.528772000000,13.455944000000
S Landsberger Allee (Berlin),060110004532,52.528772000000,13.455944000000
S Storkower Str. (Berlin),060110012541,52.524195000000,13.464884000000
S Storkower Str. (Berlin),060110012542,52.524195000000,13.464884000000
S+U Frankfurter Allee (Berlin),060120001541,52.513613000000,13.475300000000
S+U Frankfurter Allee (Berlin),060120001542,52.513613000000,13.475300000000
S Ostkreuz Bhf (Berlin),060120901551,52.502851000000,13.469093000000
S Ostkreuz Bhf (Berlin),060120901552,52.502851000000,13.469093000000
S Treptower Park (Berlin),060190001571,52.493022000000,13.460887000000
S Treptower Park (Berlin),060190001572,52.493022000000,13.460887000000
S Treptower Park (Berlin),060190001574,52.493022000000,13.460887000000
S Treptower Park (Berlin),060190001573,52.493022000000,13.460887000000
Schoenefeld (bei Berlin), Willy-Brandt-Platz,900000260539,52.364951000000,13.512946000000
Schoenefeld (bei Berlin), Willy-Brandt-Platz,160000014391,52.364951000000,13.512946000000
U Elsterwerdaer Platz (Berlin) [Busendstelle],900000171700,52.506348000000,13.560970000000
U Elsterwerdaer Platz (Berlin) Bus Koepenicker S.,900000171701,52.505252000000,13.562256000000
U Alt-Tegel (Berlin) [Bus],900000089372,52.590396000000,13.282839000000
S Tegel (Berlin) [Bus],900000089375,52.588811000000,13.288105000000
S+U Wittenau (Berlin) [U8],900000096197,52.595665000000,13.334648000000
S+U Wittenau (Berlin) [Bus Wilhelmsruher Damm],900000096198,52.595741000000,13.335830000000
